시도,시군구,월,PM25,PM10,SO2,O3,NO2,CO,평균기온(℃),평균최고기온(℃),최고기온(℃),평균최저기온(℃),최저기온(℃),강수량(mm),일최다강수량(mm),평균풍속(m/s),최대풍속(m/s),최대풍속풍향(deg),최대순간풍속(m/s),최대순간풍속풍향(deg),일조합(hr),일조율(%),평균습도(%rh),최저습도(%rh)
충청남도,서산,202101,21,42,0.005,0.026,0.02,0.5,-1.8,3.1,13.6,-6.9,-19.7,25.3,13.2,1.9,10.3,320,14.7,320,170.8,55.22,71,16
충청남도,서산,202102,31,51,0.004,0.036,0.018,0.5,2.5,7.8,16.7,-2.6,-11.1,9.6,4.4,2.6,10.1,320,13.1,290,192.8,63.44,64,12
충청남도,서산,202103,35,80,0.005,0.04,0.018,0.5,7.5,14.4,23.4,1.7,-3.7,112.8,72.5,2,9.5,290,12,320,217.7,58.63,71,13
충청남도,서산,202104,19,44,0.004,0.049,0.015,0.4,12.8,19.3,28.1,7,0.9,110.6,42.5,2.3,8,290,10.6,340,226.3,57.35,61,15
충청남도,서산,202105,20,63,0.004,0.051,0.011,0.3,16.2,21.9,30,11.5,5.6,132.3,25.8,2.3,8,180,11,200,215.5,49.14,73,19
충청남도,서산,202106,18,33,0.004,0.052,0.011,0.4,21.9,27.1,32.2,17.7,11.6,70.9,22.3,1.9,7.1,230,10.2,230,219.8,50,78,30
충청남도,서산,202107,13,23,0.004,0.043,0.01,0.3,26.7,31.9,35.8,22.5,18.8,121.6,67.1,1.8,7.1,200,10.7,200,251.7,56.41,78,33
충청남도,서산,202108,12,24,0.004,0.041,0.01,0.4,25.2,30.1,34.5,21.5,18,217.8,59.8,1.7,9.7,160,15,140,170.5,41.98,81,37
충청남도,서산,202109,8,19,0.004,0.038,0.009,0.4,21.9,26.9,29.9,17.8,13.8,206,93.4,2,7.2,270,11.1,290,197,52.87,79,36
충청남도,서산,202110,13,29,0.004,0.036,0.011,0.4,15.2,21.5,28.2,10.1,0.8,55.9,19.9,1.5,10.7,290,14.1,290,213.4,61.18,78,24
충청남도,서산,202111,21,41,0.003,0.032,0.015,0.5,8.2,14.4,22.1,3,-3.3,126.2,36,1.7,9.5,290,14.5,290,183.3,59.73,79,28
충청남도,서산,202112,22,39,0.004,0.026,0.017,0.5,1.6,6.9,13.5,-3,-12.4,18.3,4.7,2,8.7,320,13.5,320,159.7,53.04,71,22
충청남도,서산,202201,26,42,0.004,0.027,0.018,0.5,-2.2,3.3,9.2,-7.5,-12.9,8.6,3.1,1.7,7.6,290,12.9,290,198.9,64.33,69,26
충청남도,서산,202202,24,40,0.004,0.037,0.015,0.4,-1.1,4.1,12.4,-6.1,-10.8,4.7,1.7,2.4,8.9,270,14.3,200,192.8,63.46,65,10
충청남도,서산,202203,20,42,0.003,0.04,0.014,0.4,6.1,11.8,18.2,0.5,-6.4,72.1,23.1,2.2,10.3,270,18,250,164.1,44.22,74,15
충청남도,서산,202204,19,42,0.003,0.05,0.011,0.4,12.3,18.5,24.9,6.3,-2.4,52.2,18.1,2.3,8.5,160,13,200,246.4,62.52,69,16
충청남도,서산,202205,14,32,0.003,0.058,0.009,0.3,16.8,22.7,27.6,11.2,3.5,2.9,2,2.6,7.3,180,11.2,160,315.6,71.99,67,19
충청남도,서산,202206,9,21,0.003,0.045,0.007,0.3,22.3,26.6,30.2,18.6,14.3,352.4,209.6,2.8,9.6,180,17.1,160,146.7,33.37,78,22
충청남도,서산,202207,14,24,0.003,0.044,0.007,0.4,26.2,30.4,34.5,22.8,20.2,178.4,60.6,1.9,8.5,160,15.2,180,183.7,41.14,80,45
충청남도,서산,202208,8,18,0.003,0.038,0.006,0.4,24.9,28.3,32,21.8,14.4,468.7,118,2.2,7,160,12.2,180,139.8,33.29,84,34
충청남도,서산,202209,12,26,0.003,0.039,0.009,0.4,21.2,26.8,30.1,16.7,9.7,165.9,108.1,2,9.8,70,17.2,360,186.2,49.95,76,29
충청남도,서산,202210,16,30,0.003,0.033,0.011,0.4,13.7,19.5,27.1,8.5,1.4,160,78.7,1.7,8,290,14.6,250,215.5,61.71,74,28
충청남도,서산,202211,22,40,0.003,0.03,0.016,0.4,9.3,16.1,22.5,3.7,-3.8,72.9,56,1.6,7.1,160,12.2,290,185.3,60.3,73,23
충청남도,서산,202212,17,33,0.003,0.026,0.015,0.4,-1.9,2.9,11,-6.5,-13.9,31.9,6.9,1.8,9.8,250,17.3,320,143.6,47.71,71,24
충청남도,서산,202301,26,50,0.003,0.027,0.0153,0.43,-1.3,3.9,15.1,-6.5,-15.5,30.5,20.1,2,8.7,290,14.4,290,179.6,58.12,71,27
충청남도,서산,202302,32,50,0.0033,0.0323,0.0176,0.46,1.1,6.7,11.4,-4.2,-9.2,0.1,0.1,1.8,9.3,290,13.2,320,196.8,64.82,66,20
충청남도,서산,202303,26,65,0.0035,0.0479,0.0149,0.41,7.6,14.6,24.7,1,-6.4,6.4,6.3,2.3,9.5,290,15.2,290,240.5,64.86,57,12
충청남도,서산,202304,22,74,0.0029,0.0479,0.0112,0.36,12.5,18.6,26,6.3,-0.5,54.6,29,2.4,8.7,180,14.3,180,197.4,50.09,64,11
충청남도,서산,202305,16,40,0.003,0.0521,0.0102,0.33,17.9,23.6,27.6,12.5,4.3,132.9,61.5,2.1,7.5,50,13,70,225.7,51.53,72,14
충청남도,서산,202306,13,25,0.0028,0.0571,0.0081,0.35,22.1,27.1,33.3,18.1,13.9,138.1,91.9,2.1,7,200,11.8,250,214.8,48.87,77,25
충청남도,서산,202307,11,24,0.0026,0.0439,0.007,0.35,25.8,29.3,34,23.1,20.6,507,208.1,2.2,9.2,180,15.5,180,159.2,35.63,86,45
충청남도,서산,202308,11,23,0.0029,0.0384,0.0082,0.4,26.6,31.1,35.2,23.1,19.5,225,73.5,1.8,7.4,180,13.8,320,214.1,50.96,81,46
충청남도,서산,202309,11,23,0.0029,0.037,0.0099,0.41,22.8,27.4,32.1,19.1,13.4,166.1,70.6,1.6,6.3,50,10.9,70,153.3,41.08,81,35
충청남도,서산,202310,13,27,0.0029,0.0383,0.0108,0.39,15,20.9,24.6,9.7,3.2,39.6,37.3,1.6,7.6,320,13.5,290,214.5,61.41,76,25
충청남도,서산,202311,14,29,0.0032,0.0335,0.0111,0.38,7.6,12.3,22.5,3.2,-4.4,122.9,56.5,2.5,9.2,180,17.3,160,133.1,43.28,73,22
충청남도,서산,202312,21,38,0.0034,0.0295,0.0156,0.45,2.1,6.3,16.1,-1.8,-13.6,106.5,38.8,2.1,10.4,290,18.2,320,91.9,30.5,79,37
충청남도,서산,202401,23,35,0.0036,0.0283,0.0166,0.48,0,4.3,10.5,-4.3,-9.5,34.4,20,2,8.1,290,14.5,320,145,46.94,75,19
충청남도,서산,202402,22,33,0.0031,0.0347,0.013,0.46,3.1,7.7,14.9,-1.2,-6.2,86.4,21.7,2.1,8,180,13.3,180,101.5,32.24,81,35
충청남도,천안,201801,36,55,0.004,0.012,0.032,0.6,-4.2,1,8.2,-9,-20.6,14,5,1.4,6.9,230,13.2,290,166.2,53.75,65,19
충청남도,천안,201801,36,55,0.004,0.012,0.032,0.6,-4.2,1,8.2,-9,-20.6,14,5,1.4,6.9,230,13.2,290,166.2,53.75,65,19
충청남도,천안,201802,33,52,0.004,0.02,0.029,0.7,-2,4.2,13,-8.4,-19,31.6,30,1.6,7.4,50,12.9,50,187.2,61.64,56,10
충청남도,천안,201802,33,52,0.004,0.02,0.029,0.7,-2,4.2,13,-8.4,-19,31.6,30,1.6,7.4,50,12.9,50,187.2,61.64,56,10
충청남도,천안,201803,35,54,0.003,0.03,0.025,0.6,7.4,14.4,24.1,1,-7.8,62.2,13.8,1.9,9.1,50,14.4,50,192.5,51.87,69,13
충청남도,천안,201803,35,54,0.003,0.03,0.025,0.6,7.4,14.4,24.1,1,-7.8,62.2,13.8,1.9,9.1,50,14.4,50,192.5,51.87,69,13
충청남도,천안,201804,23,54,0.003,0.037,0.024,0.4,12.4,19.5,29.1,5.3,-2.2,117,40.3,2.1,7.6,180,17.3,250,209.2,53.06,61,6
충청남도,천안,201804,23,54,0.003,0.037,0.024,0.4,12.4,19.5,29.1,5.3,-2.2,117,40.3,2.1,7.6,180,17.3,250,209.2,53.06,61,6
충청남도,천안,201805,19,41,0.003,0.042,0.019,0.4,17.5,23.6,29.6,11.5,5.2,82.7,18.1,1.8,8,250,13.6,250,207.3,47.3,67,12
충청남도,천안,201805,19,41,0.003,0.042,0.019,0.4,17.5,23.6,29.6,11.5,5.2,82.7,18.1,1.8,8,250,13.6,250,207.3,47.3,67,12
충청남도,천안,201806,20,35,0.004,0.044,0.017,0.5,21.9,28.1,32.6,16.5,11.5,88.9,77.6,1.6,6.5,140,12.3,110,219.3,49.89,65,17
충청남도,천안,201806,20,35,0.004,0.044,0.017,0.5,21.9,28.1,32.6,16.5,11.5,88.9,77.6,1.6,6.5,140,12.3,110,219.3,49.89,65,17
충청남도,천안,201807,15,24,0.004,0.026,0.014,0.4,26.3,31.6,35.9,21.8,16.5,185.8,120.1,1.5,5.5,90,9.1,90,252.7,56.6,70,33
충청남도,천안,201807,15,24,0.004,0.026,0.014,0.4,26.3,31.6,35.9,21.8,16.5,185.8,120.1,1.5,5.5,90,9.1,90,252.7,56.6,70,33
충청남도,천안,201808,10,24,0.003,0.031,0.013,0.5,27.2,32.5,37.8,22.7,17,282.7,105.4,1.7,7.5,90,11.8,70,215.8,51.39,66,25
충청남도,천안,201808,10,24,0.003,0.031,0.013,0.5,27.2,32.5,37.8,22.7,17,282.7,105.4,1.7,7.5,90,11.8,70,215.8,51.39,66,25
충청남도,천안,201809,14,21,0.003,0.024,0.016,0.5,19.3,24.8,28.8,14.2,7.4,124.6,72.2,1.6,5.9,90,10.9,320,194.7,52.21,70,22
충청남도,천안,201809,14,21,0.003,0.024,0.016,0.5,19.3,24.8,28.8,14.2,7.4,124.6,72.2,1.6,5.9,90,10.9,320,194.7,52.21,70,22
충청남도,천안,201810,19,32,0.004,0.018,0.022,0.6,11.1,18,24.3,5.3,-1.4,99.8,50.9,1.3,7.7,340,14.5,20,203.5,58.29,70,11
충청남도,천안,201810,19,32,0.004,0.018,0.022,0.6,11.1,18,24.3,5.3,-1.4,99.8,50.9,1.3,7.7,340,14.5,20,203.5,58.29,70,11
충청남도,천안,201811,44,71,0.004,0.013,0.033,0.8,6.2,13.3,19.3,0.2,-5.5,48.3,39,0.9,7.5,230,13,250,164.1,53.4,68,5
충청남도,천안,201811,44,71,0.004,0.013,0.033,0.8,6.2,13.3,19.3,0.2,-5.5,48.3,39,0.9,7.5,230,13,250,164.1,53.4,68,5
충청남도,천안,201812,31,53,0.004,0.014,0.031,0.7,-1.2,4.6,14.5,-6.7,-15.2,25.8,13.6,1.2,5.7,320,11.4,320,183.9,61.06,57,3
충청남도,천안,201812,31,53,0.004,0.014,0.031,0.7,-1.2,4.6,14.5,-6.7,-15.2,25.8,13.6,1.2,5.7,320,11.4,320,183.9,61.06,57,3
충청남도,천안,201901,44,74,0.005,0.017,0.034,0.8,-1.8,4.5,8.2,-8.1,-13.2,0.6,0.6,1.2,5.7,270,12.1,250,204.6,66.21,54,1
충청남도,천안,201901,44,74,0.005,0.017,0.034,0.8,-1.8,4.5,8.2,-8.1,-13.2,0.6,0.6,1.2,5.7,270,12.1,250,204.6,66.21,54,1
충청남도,천안,201902,43,68,0.005,0.023,0.029,0.7,0.4,6.5,13.4,-5.2,-10.5,25.5,12.8,1.3,5.2,250,9.8,270,174,57.35,54,8
충청남도,천안,201902,43,68,0.005,0.023,0.029,0.7,0.4,6.5,13.4,-5.2,-10.5,25.5,12.8,1.3,5.2,250,9.8,270,174,57.35,54,8
충청남도,천안,201903,53,77,0.004,0.033,0.028,0.6,6.2,13.3,20.1,-0.7,-5.1,26.9,16,1.7,9.7,250,15.4,270,161.1,43.46,69.2500371,2
충청남도,천안,201903,53,77,0.004,0.033,0.028,0.6,6.2,13.3,20.1,-0.7,-5.1,26.9,16,1.7,9.7,250,15.4,270,161.1,43.46,69.2500371,2
충청남도,천안,201904,24,48,0.003,0.035,0.023,0.5,10.7,17.5,27.9,4,-4.7,43.9,22,1.6,7.9,110,11.9,110,181.8,46.13,60,8
충청남도,천안,201904,24,48,0.003,0.035,0.023,0.5,10.7,17.5,27.9,4,-4.7,43.9,22,1.6,7.9,110,11.9,110,181.8,46.13,60,8
충청남도,천안,201905,30,52,0.004,0.055,0.021,0.5,17.2,25,30.7,8.9,2.2,15.1,9.3,1.6,7.6,140,11.9,270,278.3,63.54,56,4
충청남도,천안,201905,30,52,0.004,0.055,0.021,0.5,17.2,25,30.7,8.9,2.2,15.1,9.3,1.6,7.6,140,11.9,270,278.3,63.54,56,4
충청남도,천안,201906,22,35,0.004,0.047,0.018,0.5,20.4,26.4,31.1,15,8.7,84.9,31.6,1.2,6.2,160,11.4,140,212.2,48.27,72,21
충청남도,천안,201906,22,35,0.004,0.047,0.018,0.5,20.4,26.4,31.1,15,8.7,84.9,31.6,1.2,6.2,160,11.4,140,212.2,48.27,72,21
충청남도,천안,201907,18,28,0.003,0.032,0.014,0.4,24.3,28.6,33.4,20.3,14.5,234.7,132.6,1.6,6.9,110,12.6,110,167,37.38,78,26
충청남도,천안,201907,18,28,0.003,0.032,0.014,0.4,24.3,28.6,33.4,20.3,14.5,234.7,132.6,1.6,6.9,110,12.6,110,167,37.38,78,26
충청남도,천안,201908,19,30,0.003,0.031,0.015,0.5,24.9,30.3,34.3,20.6,15,90.7,25.2,1.2,7.9,140,13.4,140,224,53.3,81,42
충청남도,천안,201908,19,30,0.003,0.031,0.015,0.5,24.9,30.3,34.3,20.6,15,90.7,25.2,1.2,7.9,140,13.4,140,224,53.3,81,42
충청남도,천안,201909,15,26,0.003,0.027,0.016,0.4,20.3,25.4,29.3,15.8,8.5,102.8,40.5,1.3,10.7,140,18.8,180,140,37.5,80,22
충청남도,천안,201909,15,26,0.003,0.027,0.016,0.4,20.3,25.4,29.3,15.8,8.5,102.8,40.5,1.3,10.7,140,18.8,180,140,37.5,80,22
충청남도,천안,201910,17,35,0.003,0.021,0.022,0.5,14,20.2,26.5,8.3,1.2,81.9,44.7,1.1,9.1,70,15.2,90,192,54.94,78,31
충청남도,천안,201910,17,35,0.003,0.021,0.022,0.5,14,20.2,26.5,8.3,1.2,81.9,44.7,1.1,9.1,70,15.2,90,192,54.94,78,31
충청남도,천안,201911,25,50,0.004,0.017,0.028,0.6,6.9,13.8,19.9,0.6,-5.1,120.6,60.5,1.1,7.2,140,11.2,360,168.3,58.54,75,14
충청남도,천안,201911,25,50,0.004,0.017,0.028,0.6,6.9,13.8,19.9,0.6,-5.1,120.6,60.5,1.1,7.2,140,11.2,360,168.3,58.54,75,14
충청남도,천안,201912,32,47,0.003,0.014,0.026,0.6,0.7,6.2,14,-4.1,-11.4,18,5.9,1.1,6.1,290,15.7,270,153.3,50.85,76,24
충청남도,천안,201912,32,47,0.003,0.014,0.026,0.6,0.7,6.2,14,-4.1,-11.4,18,5.9,1.1,6.1,290,15.7,270,153.3,50.85,76,24
충청남도,천안,202001,36,49,0.003,0.016,0.025,0.6,1.3,6.7,13.7,-3.4,-9.2,59.7,44,1.2,9,270,16.8,250,146.4,47.38,75,21
충청남도,천안,202001,36,49,0.003,0.016,0.025,0.6,1.3,6.7,13.7,-3.4,-9.2,59.7,44,1.2,9,270,16.8,250,146.4,47.38,75,21
충청남도,천안,202002,33,47,0.003,0.021,0.022,0.5,1.9,7.9,16,-3.6,-13.2,63.1,35.5,1.4,8.4,270,14.8,270,168,53.4,74,19
충청남도,천안,202002,33,47,0.003,0.021,0.022,0.5,1.9,7.9,16,-3.6,-13.2,63.1,35.5,1.4,8.4,270,14.8,270,168,53.4,74,19
충청남도,천안,202003,27,48,0.003,0.036,0.019,0.5,6.8,13.9,22.2,-0.3,-6.4,21.7,12.9,1.6,8.9,270,16.5,250,233.8,62.93,61,15
충청남도,천안,202003,27,48,0.003,0.036,0.019,0.5,6.8,13.9,22.2,-0.3,-6.4,21.7,12.9,1.6,8.9,270,16.5,250,233.8,62.93,61,15
충청남도,천안,202004,20,44,0.003,0.045,0.015,0.4,10.2,17.3,25.7,2.5,-2.5,15.1,12,2,9.2,250,17.2,250,285.7,72.38,55,11
충청남도,천안,202004,20,44,0.003,0.045,0.015,0.4,10.2,17.3,25.7,2.5,-2.5,15.1,12,2,9.2,250,17.2,250,285.7,72.38,55,11
충청남도,천안,202005,18,34,0.003,0.043,0.013,0.4,17.4,23.5,29.1,11.9,6.7,86.4,37.5,1.4,7.8,140,12.8,110,207.4,47.29,74,17
충청남도,천안,202005,18,34,0.003,0.043,0.013,0.4,17.4,23.5,29.1,11.9,6.7,86.4,37.5,1.4,7.8,140,12.8,110,207.4,47.29,74,17
충청남도,천안,202006,20,35,0.003,0.052,0.014,0.5,22.6,28.1,32.9,17.6,11.5,121.9,45.7,1.2,6.3,70,13.1,90,196.3,44.63,77,22
충청남도,천안,202006,20,35,0.003,0.052,0.014,0.5,22.6,28.1,32.9,17.6,11.5,121.9,45.7,1.2,6.3,70,13.1,90,196.3,44.63,77,22
충청남도,천안,202007,13,22,0.003,0.035,0.012,0.4,22.8,26.6,30.6,19.6,16.7,356.4,71.3,1.3,7.4,90,14.1,110,101.1,22.65,87,40
충청남도,천안,202007,13,22,0.003,0.035,0.012,0.4,22.8,26.6,30.6,19.6,16.7,356.4,71.3,1.3,7.4,90,14.1,110,101.1,22.65,87,40
충청남도,천안,202008,14,24,0.003,0.025,0.01,0.5,26,30.1,34.1,22.8,20.5,481.7,182.9,1.2,7.6,110,13.4,90,119.8,28.57,90,47
충청남도,천안,202008,14,24,0.003,0.025,0.01,0.5,26,30.1,34.1,22.8,20.5,481.7,182.9,1.2,7.6,110,13.4,90,119.8,28.57,90,47
충청남도,천안,202009,13,25,0.003,0.033,0.012,0.4,19.6,24.9,30.3,15.4,9.8,167.2,56.6,1.3,7.8,290,18.3,320,165.2,44.37,84,35
충청남도,천안,202009,13,25,0.003,0.033,0.012,0.4,19.6,24.9,30.3,15.4,9.8,167.2,56.6,1.3,7.8,290,18.3,320,165.2,44.37,84,35
충청남도,천안,202010,23,43,0.004,0.027,0.019,0.5,12.2,19.2,24.2,6,-0.9,18.9,18.1,0.9,4.9,90,11.6,360,214.2,61.45,77,17
충청남도,천안,202010,23,43,0.004,0.027,0.019,0.5,12.2,19.2,24.2,6,-0.9,18.9,18.1,0.9,4.9,90,11.6,360,214.2,61.45,77,17
충청남도,천안,202011,28,47,0.004,0.02,0.023,0.5,7,13,20.6,1.5,-5.5,45.9,28.8,1.1,5.7,270,12.2,290,170.4,55.54,74,18
충청남도,천안,202011,28,47,0.004,0.02,0.023,0.5,7,13,20.6,1.5,-5.5,45.9,28.8,1.1,5.7,270,12.2,290,170.4,55.54,74,18
충청남도,천안,202012,31,48,0.004,0.017,0.025,0.5,-1.1,4.7,11.4,-6.2,-16,5.5,3.4,1.1,5.4,270,12.2,340,177,58.78,70,21
충청남도,천안,202012,31,48,0.004,0.017,0.025,0.5,-1.1,4.7,11.4,-6.2,-16,5.5,3.4,1.1,5.4,270,12.2,340,177,58.78,70,21
충청남도,천안,202101,28,48,0.004,0.019,0.024,0.5,-2.8,3.3,13,-8.9,-20.5,17.8,7.9,1.3,7.1,290,17.3,340,179.1,57.87,72,22
충청남도,천안,202101,28,48,0.004,0.019,0.024,0.5,-2.8,3.3,13,-8.9,-20.5,17.8,7.9,1.3,7.1,290,17.3,340,179.1,57.87,72,22
충청남도,천안,202102,35,57,0.004,0.029,0.021,0.5,2.1,8.7,22.2,-4.2,-11.7,9.2,5.6,1.6,8.1,110,14.9,270,189.2,66.9,63,13
충청남도,천안,202102,35,57,0.004,0.029,0.021,0.5,2.1,8.7,22.2,-4.2,-11.7,9.2,5.6,1.6,8.1,110,14.9,270,189.2,66.9,63,13
충청남도,천안,202103,37,80,0.004,0.034,0.022,0.5,8,14.9,23.2,1.5,-3.5,75.3,55.8,1.5,7.9,250,13.7,250,202.5,54.54,69,11
충청남도,천안,202103,37,80,0.004,0.034,0.022,0.5,8,14.9,23.2,1.5,-3.5,75.3,55.8,1.5,7.9,250,13.7,250,202.5,54.54,69,11
충청남도,천안,202104,21,47,0.004,0.047,0.017,0.4,13,19.5,28.7,6.2,0,54.7,35,1.8,8.7,270,17.7,250,211.9,53.73,59,15
충청남도,천안,202104,21,47,0.004,0.047,0.017,0.4,13,19.5,28.7,6.2,0,54.7,35,1.8,8.7,270,17.7,250,211.9,53.73,59,15
충청남도,천안,202105,22,62,0.004,0.045,0.014,0.4,15.9,21.7,29.7,10.1,3,135.9,27.7,1.5,8.2,250,14.4,250,190.7,43.51,77,21
충청남도,천안,202105,22,62,0.004,0.045,0.014,0.4,15.9,21.7,29.7,10.1,3,135.9,27.7,1.5,8.2,250,14.4,250,190.7,43.51,77,21
충청남도,천안,202106,22,38,0.004,0.05,0.013,0.4,21.8,27.3,32,16.9,11.9,44.8,18.7,1.2,6.3,360,11,360,187.5,42.65,79,28
충청남도,천안,202106,22,38,0.004,0.05,0.013,0.4,21.8,27.3,32,16.9,11.9,44.8,18.7,1.2,6.3,360,11,360,187.5,42.65,79,28
충청남도,천안,202107,14,23,0.004,0.037,0.011,0.4,26.2,31.2,34.6,21.8,18.9,117.6,43.4,1.3,6.8,50,12.8,70,215.9,48.36,81,38
충청남도,천안,202107,14,23,0.004,0.037,0.011,0.4,26.2,31.2,34.6,21.8,18.9,117.6,43.4,1.3,6.8,50,12.8,70,215.9,48.36,81,38
충청남도,천안,202108,14,24,0.004,0.035,0.012,0.4,24.3,28.8,33.8,20.8,17.8,230,68.4,1.1,7.1,20,13.9,20,130.9,31.2,86,46
충청남도,천안,202108,14,24,0.004,0.035,0.012,0.4,24.3,28.8,33.8,20.8,17.8,230,68.4,1.1,7.1,20,13.9,20,130.9,31.2,86,46
충청남도,천안,202109,9,19,0.003,0.035,0.011,0.4,20.9,25.9,28.9,16.8,12.9,250.8,117.1,1.6,6.3,110,11.2,320,162.8,43.7,83,43
충청남도,천안,202109,9,19,0.003,0.035,0.011,0.4,20.9,25.9,28.9,16.8,12.9,250.8,117.1,1.6,6.3,110,11.2,320,162.8,43.7,83,43
충청남도,천안,202110,19,34,0.003,0.027,0.017,0.4,14,20.5,28.7,8.9,-1.2,49.5,13.4,0.9,5.6,340,15.1,320,182.2,52.25,83,28
충청남도,천안,202110,19,34,0.003,0.027,0.017,0.4,14,20.5,28.7,8.9,-1.2,49.5,13.4,0.9,5.6,340,15.1,320,182.2,52.25,83,28
충청남도,천안,202111,30,51,0.003,0.023,0.022,0.5,6.9,13.8,21.1,1.6,-5.1,67.9,26.5,0.9,6.3,270,15.2,270,156.6,50.99,82,27
충청남도,천안,202111,30,51,0.003,0.023,0.022,0.5,6.9,13.8,21.1,1.6,-5.1,67.9,26.5,0.9,6.3,270,15.2,270,156.6,50.99,82,27
충청남도,천안,202112,29,46,0.003,0.018,0.025,0.5,0.2,6.1,12.9,-5,-14.9,5.4,2,1.1,7,340,14.9,340,168,55.81,73,26
충청남도,천안,202112,29,46,0.003,0.018,0.025,0.5,0.2,6.1,12.9,-5,-14.9,5.4,2,1.1,7,340,14.9,340,168,55.81,73,26
충청남도,천안,202201,36,51,0.004,0.019,0.027,0.6,-2.7,3.6,9.3,-8.9,-14.2,3.3,1,1,5.7,270,13.4,320,215.1,69.57,65,20
충청남도,천안,202201,36,51,0.004,0.019,0.027,0.6,-2.7,3.6,9.3,-8.9,-14.2,3.3,1,1,5.7,270,13.4,320,215.1,69.57,65,20
충청남도,천안,202202,33,48,0.004,0.031,0.022,0.5,-1.4,4.7,12.5,-7.3,-12.7,3.3,1,1.5,7.3,270,13.8,270,202.9,66.81,61,13
충청남도,천안,202202,33,48,0.004,0.031,0.022,0.5,-1.4,4.7,12.5,-7.3,-12.7,3.3,1,1.5,7.3,270,13.8,270,202.9,66.81,61,13
충청남도,천안,202203,30,53,0.003,0.033,0.02,0.4,6.9,13.4,20.3,0.5,-6,57.6,16.9,1.4,8.4,250,15.3,250,170.3,45.88,70,16
충청남도,천안,202203,30,53,0.003,0.033,0.02,0.4,6.9,13.4,20.3,0.5,-6,57.6,16.9,1.4,8.4,250,15.3,250,170.3,45.88,70,16
충청남도,천안,202204,23,48,0.003,0.045,0.017,0.4,13.1,20.9,27.6,5.6,-2,51.6,16.4,1.4,6.9,70,10.2,290,250.5,63.51,62,13
충청남도,천안,202204,23,48,0.003,0.045,0.017,0.4,13.1,20.9,27.6,5.6,-2,51.6,16.4,1.4,6.9,70,10.2,290,250.5,63.51,62,13
충청남도,천안,202205,18,37,0.003,0.055,0.013,0.3,17.4,24.8,29.9,9.8,3.1,9.8,5.6,1.3,6.1,270,11.9,270,310.3,70.8,61,15
충청남도,천안,202205,18,37,0.003,0.055,0.013,0.3,17.4,24.8,29.9,9.8,3.1,9.8,5.6,1.3,6.1,270,11.9,270,310.3,70.8,61,15
충청남도,천안,202206,13,24,0.003,0.043,0.01,0.3,22.5,27.7,33.1,17.7,9.7,168,55.5,1.5,6.5,110,13,250,162,36.85,77,18
충청남도,천안,202206,13,24,0.003,0.043,0.01,0.3,22.5,27.7,33.1,17.7,9.7,168,55.5,1.5,6.5,110,13,250,162,36.85,77,18
충청남도,천안,202207,16,26,0.003,0.04,0.01,0.4,25.8,30.3,34.1,22.1,19.3,117,36.1,1.2,5.3,110,9.4,180,163.8,36.69,86,44
충청남도,천안,202207,16,26,0.003,0.04,0.01,0.4,25.8,30.3,34.1,22.1,19.3,117,36.1,1.2,5.3,110,9.4,180,163.8,36.69,86,44
충청남도,천안,202208,11,20,0.002,0.031,0.01,0.3,24.7,28.5,33.2,21.4,12.6,366.6,101.5,1.1,6.3,110,11.5,200,113.2,26.97,89,36
충청남도,천안,202208,11,20,0.002,0.031,0.01,0.3,24.7,28.5,33.2,21.4,12.6,366.6,101.5,1.1,6.3,110,11.5,200,113.2,26.97,89,36
충청남도,천안,202209,14,26,0.002,0.035,0.013,0.3,20.6,26.7,31.9,15.8,8.7,133.3,76.5,1.3,5.8,360,13,20,188.1,50.44,79,32
충청남도,천안,202209,14,26,0.002,0.035,0.013,0.3,20.6,26.7,31.9,15.8,8.7,133.3,76.5,1.3,5.8,360,13,20,188.1,50.44,79,32
충청남도,천안,202210,21,36,0.003,0.027,0.019,0.4,12.9,19.4,26.9,7.6,-0.4,98.2,52,1,6.6,270,13.1,270,196.7,56.34,81,24
충청남도,천안,202210,21,36,0.003,0.027,0.019,0.4,12.9,19.4,26.9,7.6,-0.4,98.2,52,1,6.6,270,13.1,270,196.7,56.34,81,24
충청남도,천안,202211,30,51,0.003,0.022,0.025,0.4,8,15.6,23,1.8,-5.3,43.2,20.5,0.9,5,270,11.1,320,181.3,59,76,16
충청남도,천안,202211,30,51,0.003,0.022,0.025,0.4,8,15.6,23,1.8,-5.3,43.2,20.5,0.9,5,270,11.1,320,181.3,59,76,16
충청남도,천안,202212,24,42,0.003,0.016,0.025,0.5,-3.9,2,11,-9.3,-18.1,28.8,11.2,1,5.8,270,12.3,290,166.4,55.25,76,21
충청남도,천안,202212,24,42,0.003,0.016,0.025,0.5,-3.9,2,11,-9.3,-18.1,28.8,11.2,1,5.8,270,12.3,290,166.4,55.25,76,21
충청남도,천안,202301,30,56,0.0029,0.0192,0.024,0.5,-2.2,3.8,13.8,-7.9,-18,31,14.9,1.1,6,320,14.8,320,197.1,63.79,73,20
충청남도,천안,202301,30,56,0.0029,0.0192,0.024,0.5,-2.2,3.8,13.8,-7.9,-18,31,14.9,1.1,6,320,14.8,320,197.1,63.79,73,20
